cache ready!
354.982577829,36.511643090,1.016100536,0.001547633;0
123.549490762,6.782176440,1.321637292,0.036743928;0
117.881692115,5.648624050,1.373908883,0.046014463;0
40.219060370,2.872902659,1.072579348,0.166644123;0
75.389832490,3.666623720,1.217998153,0.089301176;0
106.025206779,5.742925809,1.172246218,0.037856330;0
97.513151873,6.130468202,1.167094729,0.040525301;0
99.687808535,6.052985236,1.274809735,0.050945635;0
696.463683616,38.922844343,1.265585943,0.000953714;0
93.629389032,6.017421878,1.174245582,0.042821325;0
379.777164720,33.318599995,1.141138866,0.002023518;0
278.686596095,18.614198447,1.224163486,0.005291790;0
4220.444421403,171.169468667,1.374671355,0.000044346;0
85.212184772,4.998514635,1.264286565,0.068137226;0
990.352847546,32.046467224,1.659944879,0.001435807;0
130.553971576,15.895366811,1.064488104,0.016105846;2
115.399511593,17.071979124,0.970393468,0.014376299;2
271.505695225,34.630775729,1.028923039,0.003180743;2
159.936960591,17.437999372,1.119528356,0.012885359;2
86.183458258,6.076221922,1.303047740,0.075738007;2
122.010786255,13.404750022,1.097384137,0.019960717;2
141.569603905,19.416227858,1.018191710,0.011758222;2
549.716410456,71.416002990,1.026724345,0.000780173;2
463.993750649,56.228619339,1.065172910,0.001273759;2
425.235521686,53.503020419,0.966694034,0.000938556;2
206.664297403,29.172771704,0.836702123,0.002253002;2
149.794432748,23.165036151,0.848650957,0.004461782;2
41.943229179,5.424663888,0.802595031,0.049814399;2
23.585830830,3.785449620,0.804492045,0.131440434;2
48.712328478,7.395604167,0.757701965,0.025819782;2
52.939801520,6.978893602,0.825493322,0.033628817;2
20.297956651,3.804013011,0.741393678,0.130993664;2
147.328547684,18.337875596,0.985361228,0.008494171;2
58.378156066,6.948406546,1.006313700,0.057736924;2
364.498480450,44.272375370,0.988851903,0.001399944;2
150.535910098,15.685436159,1.047162276,0.010227396;2
85.006368423,8.070863837,0.961752923,0.024265339;2
42.679660110,2.294690205,1.151962163,0.224088464;2
64.763346107,9.015447421,0.894991763,0.029259131;2
37.970925149,4.401501315,0.955363447,0.111263959;2
61.780315203,13.686680805,0.781241346,0.020100343;2
109.546434151,13.850690217,0.893348903,0.010365785;2
50.526125546,3.514516839,1.129724123,0.126874615;2
111.591403231,14.828684826,0.959984316,0.013294873;2
91.439766606,7.900775415,1.122120713,0.036043943;2
93.551785002,8.242644694,1.081367025,0.030309306;2
119.420716702,13.809884680,1.023819912,0.015072873;2
87.933586230,13.879850410,0.919090817,0.018895760;2
227.545319774,31.066126872,0.882579354,0.002268169;2
34.928276329,6.653913543,0.826651925,0.076714073;2
55.573958644,9.896678559,0.714716222,0.017085815;2
47.134098869,6.648937570,0.751312665,0.030806534;2
38.258149226,4.394805128,1.003212795,0.126804939;2
21.736786923,2.948349147,0.817917753,0.191586756;2
186.624048061,65.213656511,0.592064724,0.000688128;2
379.780926608,73.602922182,0.674203571,0.000294103;2
57.055163688,7.632400944,0.750942954,0.020779963;2
78.492288289,7.912896518,0.970860387,0.027963752;2
95.756149334,13.947784590,0.890160143,0.013239484;2
130.372295405,15.768170447,0.904527134,0.007690658;2
43.054526395,5.178751376,0.925974891,0.076736078;2
59.722500385,9.716287182,0.862193001,0.029891844;2
55.159659384,4.643197885,1.156073483,0.110001443;2
55.146620663,3.696495871,1.258341084,0.159047351;2
32.190419488,4.000749766,0.937737714,0.140099994;2
33.820531547,5.309034267,0.831025134,0.079978472;2
35.475842254,4.675275845,0.889347098,0.096177446;2
2102.079698101,247.952433141,1.022365882,0.000044770;2
746.677299393,85.856659542,1.003739451,0.000352932;2
227.757011883,26.520649251,0.957310017,0.003131841;2
256.148536725,29.793465773,1.007126060,0.003049036;2
345.777428018,41.709106187,0.952161824,0.001316765;2
43.640265257,5.687184037,0.937041417,0.078304953;2
126.084570202,15.019302406,1.015435904,0.013127521;2
41.334119354,4.893371870,0.986909633,0.107432086;2
113.047786572,15.460087793,1.005921744,0.016909050;2
36.380027328,4.952448811,0.939074150,0.111556966;2
50.660618721,5.582170015,1.040625347,0.082841689;2
90.149406508,15.038709019,0.900750638,0.016764305;2
148.994417527,26.859882610,0.839869666,0.004487107;2
243.667898666,22.919304269,1.113909594,0.004615936;2
187.456877162,17.715072227,1.106582196,0.008173493;2
56.804565476,6.968419881,0.919089756,0.041166708;0
882.465160902,72.267000520,1.156068550,0.000379219;0
262.228959106,17.009501458,1.195596244,0.005949710;0
1004.016004153,48.022956915,1.438939725,0.000738274;0
419.922751041,28.626502724,1.146301888,0.001955100;0
27.804706752,2.130724678,1.062075191,0.306985333;0
509.754070288,23.339080697,1.506912366,0.003292267;0
109.004754693,17.650120027,0.848967378,0.008032293;0
262.141351680,13.464354274,1.344369523,0.008197740;0
322.500125292,16.786109392,1.366318100,0.005545558;0
207.232574620,23.308476446,0.966995472,0.003671617;0
139.634143144,11.116204086,0.993258651,0.010180816;0
92.461060930,5.089167749,1.166877375,0.047634252;0
76.118098796,4.541804137,1.242035289,0.077557961;0
1808.042459305,117.318177099,1.285363247,0.000150826;0
42.491688326,3.233653757,1.084741292,0.146971491;0
478.991423032,31.199631359,1.206461669,0.001558547;0
555.595556162,26.286014648,1.365990116,0.002044987;0
392.525142942,21.494864069,1.252270479,0.003076879;0
262.879412509,8.946237570,1.525606837,0.016747322;0
445.560176449,17.122004109,1.471622018,0.004625291;0
207.952847732,12.234948325,1.225841595,0.009503495;0
857.263688230,109.002871944,0.873156545,0.000144711;0
131.352854700,5.204824359,1.426708987,0.049050291;0
72.051040096,7.585906533,0.999011979,0.032122960;0
27.891139100,4.176392705,0.801608759,0.104934440;0
306.815226830,36.776489891,0.970521869,0.001662363;0
374.760853186,25.728098772,1.172797120,0.002463307;0
243.808361399,10.629207349,1.397321352,0.012293873;0
124.295037136,7.705783589,1.200752279,0.024154571;0
219.510721969,9.612072579,1.438580185,0.015929315;0
2752.215425948,109.836706569,1.391981893,0.000102737;0
125.696905941,7.299695837,1.292652132,0.031270349;0
319.268093930,10.796518668,1.521335610,0.010909949;0
290.201760642,9.441393134,1.516545120,0.013630685;0
543.066067193,16.825016828,1.561852496,0.004307669;0
75.811764042,8.966718939,0.896397114,0.021695998;0
178.718186242,8.749557759,1.383722796,0.021042841;0
11.468793337,2.857990023,0.558744691,0.160539124;0
10.207664704,2.427736378,0.585739561,0.221670466;0
9.059812382,2.555198974,0.541813770,0.207394332;0
10.019923611,2.433723277,0.559878156,0.205800773;0
11.578128644,3.509673258,0.550052228,0.137658464;0
8.267088458,2.234680687,0.529148844,0.246372309;0
10.720443928,2.908028442,0.587957567,0.177943133;0
11.563011668,2.840287017,0.590199749,0.169740579;0
10.848366980,2.681797646,0.561350428,0.173835932;0
10.226044361,3.569166130,0.556728526,0.151892608;0
11.314007080,3.649639908,0.541934951,0.134120387;0
64.042740645,14.745896707,0.663306732,0.008027485;0
23.191580438,2.852104764,0.841722789,0.180826652;0
28.986100165,3.265549132,0.915146342,0.162500439;0
254.531268493,20.042513374,1.135788746,0.004197454;0
97.336667563,8.857496684,1.026406784,0.020998577;0
165.901924429,10.750011029,1.223243930,0.013895361;0
103.359224091,7.473136305,1.114426368,0.026029819;0
99.224150060,19.894576277,0.748574245,0.005396316;0
122.114452978,7.528314360,1.163802649,0.023644898;0
51.635926545,6.848396927,0.866050529,0.034761615;0
37.724463422,3.391973839,0.896881680,0.102248387;0
129.434361192,14.738953871,0.886827202,0.006934912;0
389.414064263,39.591896596,0.977320084,0.000993439;0
67.475062716,13.320231123,0.707872462,0.010255281;0
219.664239624,15.455109704,1.076460210,0.005748697;0
72.862600295,9.125668678,0.888510856,0.019133018;0
271.929598320,20.507768791,1.034684327,0.003117065;0
34.802976879,12.950770642,0.584876096,0.019283345;4
78.177655455,19.985549125,0.702641609,0.007096611;4
182.738108798,44.716580582,0.715566966,0.001431685;4
41.266614386,6.435551497,0.871636497,0.060150397;4
44.228557679,6.562426294,0.874610286,0.057770150;4
40.792102458,5.193290649,0.918142007,0.078026322;4
21.061772252,5.728068491,0.622906919,0.065749620;4
36.651218325,10.315655571,0.633307898,0.023106683;4
19.588899333,5.703702468,0.605167433,0.067632081;4
43.756832261,8.246444816,0.799282073,0.040645291;4
51.381221371,8.358768028,0.841121777,0.036682325;4
180.021522433,50.638349898,0.679565016,0.001256060;4
45.927986202,8.123993486,0.838630408,0.046423786;4
35.587631353,9.596927653,0.703582006,0.039952693;4
40.332108748,7.511860557,0.815286578,0.053615624;4
74.967209276,16.667591318,0.745187076,0.010548493;4
42.464348607,10.111292911,0.755108509,0.037920723;4
279.745240491,56.302031307,0.822117161,0.001177090;4
43.168544001,8.570651141,0.798770511,0.043619878;4
54.844295142,14.358256919,0.724984913,0.019534536;4
67.190359579,10.921380312,0.912638106,0.032189577;4
78.609319410,15.297687436,0.824916660,0.014948095;4
138.610932059,16.909826904,1.041022609,0.012071168;4
197.657587581,44.684476323,0.780518853,0.001877689;4
38.659854108,5.867288635,0.769582753,0.043337978;4
30.157434659,6.087946277,0.774694654,0.077446840;4
36.471945597,7.194357647,0.782557633,0.055195386;4
52.333640881,12.548978592,0.744601069,0.023056023;4
32.568298889,9.661522209,0.629015009,0.028676028;4
48.200467053,12.603307946,0.728466721,0.026010383;4
81.548479543,15.640884951,0.880760378,0.021542853;4
55.820942058,11.675846313,0.830145591,0.034386634;4
176.421328775,43.171634180,0.773608637,0.002612725;4
101.780608510,19.609845892,0.855861011,0.011154478;4
81.158818219,12.123225331,0.935025060,0.023579514;4
70.118413655,13.178411520,0.853728101,0.022923606;4
90.973056746,12.339625333,1.011092900,0.027147748;4
145.041488772,30.280923871,0.839835261,0.005414673;4
23.008307041,7.565970284,0.583142944,0.042054885;4
32.936061480,9.791157854,0.615096633,0.025428865;4
33.517134009,8.181915858,0.733227226,0.052570978;4
21.605687178,6.572171916,0.606094992,0.055796092;4
27.710534347,8.776900446,0.611755287,0.035520169;4
29.483524064,12.660682801,0.564250300,0.024669644;4
27.353335912,9.820239097,0.600211443,0.035052757;4
46.722428602,10.551578382,0.767366942,0.032766412;4
47.383282576,10.956910080,0.752382125,0.029089324;4
62.258241247,17.007652931,0.713735749,0.014427390;4
87.497749341,29.123143789,0.618580238,0.003824148;4
31.272958399,11.522749925,0.592747769,0.025541189;4
32.018919474,9.722884949,0.632176910,0.030485204;4
36.773051352,11.437258333,0.626721783,0.022417652;4
41.749869865,10.058031494,0.742752371,0.035962340;4
30.230097860,7.392795603,0.733330930,0.064756472;4
77.522501204,21.257622475,0.706303768,0.008735753;4
47.969580834,14.144781277,0.695500769,0.022639547;4
121.933307163,25.135505656,0.852180343,0.008483917;4
94.423292049,16.976261147,0.916830227,0.019385614;4
45.817596805,12.295994674,0.711527478,0.025695733;4
20.909727937,6.985279730,0.599865136,0.057891987;4
28.717850695,6.591136970,0.743215678,0.072426364;4
32.962692845,5.526358008,0.805993628,0.070476515;4
49.545894507,10.332272862,0.751112191,0.023477725;4
28.839652310,5.465764653,0.767555218,0.078994967;4
45.979292456,7.610611041,0.865168891,0.051454449;4
63.456954690,12.514575490,0.810571621,0.021661395;4
43.011098413,8.749627387,0.781912933,0.039925705;4
62.978643265,11.824256696,0.794955241,0.019453610;4
28.202893517,15.631676165,0.484453318,0.014022830;1
576.214010693,271.342332814,0.532764058,0.000045488;1
6.914424923,1.842255310,0.555330435,0.405156899;1
6.666734215,1.618013669,0.560551830,0.482818819;1
395.303422847,58.197422239,0.826142458,0.000582554;1
127.670923149,22.980125487,0.750133938,0.003790704;1
36.479488734,3.333698007,0.936042133,0.117643771;1
326.928263467,32.783191398,0.963917331,0.001562394;1
66.653827153,19.410329948,0.667528541,0.008973558;1
66.577807538,17.066156307,0.668342880,0.008520634;1
39.828622830,12.870907941,0.621081039,0.018314098;1
1306.271327142,333.894566412,0.616989236,0.000016656;1
6.582497952,1.850510017,0.541072446,0.419696511;1
6.961115367,1.714239911,0.555083611,0.426460952;1
71.918020846,25.628741274,0.608758546,0.005447596;1
43.248884603,19.188377397,0.532985055,0.008428128;1
124.719814141,48.019214083,0.572664986,0.001334595;1
2542.993903618,1295.270954984,0.520789410,0.000002300;1
201.330436855,43.768851991,0.657669952,0.000916433;1
701.311509195,141.064007404,0.751009147,0.000123582;1
39.081048861,12.516865506,0.638256795,0.022102102;1
58.549465436,14.364627765,0.659749975,0.010368335;1
58.437684133,20.830117148,0.595567710,0.007351460;1
562.539229914,206.139727989,0.627667014,0.000104235;1
91.366857620,22.927887600,0.697451582,0.005287139;1
430.957065433,113.522736330,0.691661425,0.000241155;1
34.304877539,9.791615845,0.661508791,0.031722857;1
388.711824271,89.968386693,0.683548177,0.000278802;1
70.614571195,33.562687170,0.555420514,0.004413289;1
441.711501752,115.566035926,0.677165593,0.000207568;1
114.132622460,15.326771235,0.835490514,0.007208739;1
104.137196760,31.004930834,0.662779857,0.003490252;1
1130.830080199,275.072509998,0.690996825,0.000034462;1
338.915951151,139.288747580,0.579121777,0.000203150;1
218.839867198,42.757612200,0.784046783,0.001463042;1
435.562276403,126.895055785,0.644602847,0.000174229;1
86.217364286,16.561821733,0.742907777,0.007660788;1
23.497124976,9.628130262,0.564193118,0.037251626;1
26.222046868,8.921680072,0.602369981,0.037102470;1
40.253659320,17.581123255,0.564621863,0.013451656;1
97.219807834,28.973334909,0.642086746,0.003531867;1
20.829883951,8.095894859,0.581168566,0.053071586;1
1273.784025964,491.014374043,0.605994631,0.000017458;1
112.046630016,18.630755842,0.791270148,0.005627946;1
992.229694677,277.984813092,0.666136906,0.000038528;1
158.950178819,58.491964000,0.610489860,0.001127181;1
93.733122572,21.983199969,0.696962958,0.005187457;1
56.645350207,19.312946357,0.625278816,0.009616366;1
16.744025089,3.886466270,0.686544432,0.153059694;1
24.918094476,5.290953891,0.711452740,0.079536551;1
136.268349807,57.865597087,0.542488935,0.000882679;1
33.339857866,14.598245023,0.513002564,0.011975788;1
43.131965490,19.467877982,0.531712060,0.008074375;1
54.682463021,19.924185916,0.585801026,0.007725814;1
53.620695331,24.877767806,0.530946536,0.005579033;1
60.980484964,27.055610514,0.537714949,0.004519819;1
45.129352716,12.587078582,0.617118749,0.013608287;1
18.583994697,6.716549953,0.528021231,0.043569422;1
